id,dep_delayed_15min
91349,0.20693405
91350,0.46007085
91351,0.22677864
91352,0.24029814
91353,0.18523075
91354,0.2660499
91355,0.06956305
91356,0.13662757
91357,0.056318674
91358,0.17668416
91359,0.31769645
91360,0.21209426
91361,0.4263682
91362,0.069296576
91363,0.19057125
91364,0.008078577
91365,0.24274135
91366,0.17344376
91367,0.13976139
91368,0.17952359
91369,0.024327954
91370,0.25773832
91371,0.28734845
91372,0.16909702
91373,0.29430804
91374,0.15926172
91375,0.22618161
91376,0.0212525
91377,0.24751931
91378,0.21012658
91379,0.028829932
91380,0.0031261367
91381,0.06574586
91382,0.5075107
91383,0.08718221
91384,0.15137136
91385,0.18550198
91386,0.10949665
91387,0.13313705
91388,0.104881346
91389,0.13659278
91390,0.15668263
91391,0.15175761
91392,0.17886892
91393,0.23629962
91394,0.1947955
91395,0.24281214
91396,0.07252741
91397,0.068407744
91398,0.124657944
91399,0.3640149
91400,0.3871885
91401,0.590773
91402,0.3063412
91403,0.054080483
91404,0.2019976
91405,0.32951802
91406,0.56005335
91407,0.09291043
91408,0.020723948
91409,0.19647373
91410,0.043116603
91411,0.1916675
91412,0.08034244
91413,0.11647909
91414,0.2192118
91415,0.0018804703
91416,0.05976891
91417,0.48823524
91418,0.26734152
91419,0.1650538
91420,0.28761587
91421,0.10534113
91422,0.17931686
91423,0.13800474
91424,0.09866396
91425,0.02900318
91426,0.21896137
91427,0.13964306
91428,0.25929102
91429,0.21134897
91430,0.25418872
91431,0.12281465
91432,0.07030338
91433,0.36502028
91434,0.24580587
91435,0.0678614
91436,0.52146536
91437,0.07349075
91438,0.21329927
91439,0.14414428
91440,0.1771663
91441,0.2622925
91442,0.10718825
91443,0.19678423
91444,0.18342364
91445,0.17023982
91446,0.30899936
91447,0.016972305
91448,0.16266134
91449,0.18374634
91450,0.19488351
91451,0.3720061
91452,0.4116886
91453,0.10908969
91454,0.0077041653
91455,0.18264109
91456,0.24395934
91457,0.2336364
91458,0.35187036
91459,0.196166
91460,0.20332068
91461,0.04469496
91462,0.12084489
91463,0.23543306
91464,0.08382249
91465,0.28802213
91466,0.30955938
91467,0.10220541
91468,0.34738576
91469,0.45625958
91470,0.22930934
91471,0.1629029
91472,0.46964845
91473,0.45596674
91474,0.007712496
91475,0.021296661
91476,0.09327991
91477,0.10093599
91478,0.22472817
91479,0.13923304
91480,0.21332023
91481,0.223306
91482,0.21526124
91483,0.32675567
91484,0.063950635
91485,0.13301584
91486,0.012931741
91487,0.18070948
91488,0.2241479
91489,0.35790312
91490,0.100410536
91491,0.094806716
91492,0.23651916
91493,0.25284076
91494,0.0031392095
91495,0.20514072
91496,0.27326497
91497,0.05543088
91498,0.38960743
91499,0.27246842
91500,0.019695196
91501,0.124347016
91502,0.0033611502
91503,0.16036813
91504,0.26589245
91505,0.10686931
91506,0.24724291
91507,0.37975633
91508,0.04546939
91509,0.15395512
91510,0.2682467
91511,0.03846298
91512,0.01150033
91513,0.29102734
91514,0.12929945
91515,0.007386144
91516,0.10517454
91517,0.17926927
91518,0.12742448
91519,0.18001255
91520,0.29723892
91521,0.15305643
91522,0.23377182
91523,0.07159511
91524,0.098563336
91525,0.111897804
91526,0.019838093
91527,0.34431437
91528,0.21261406
91529,0.19372661
91530,0.23015782
91531,0.08067133
91532,0.012577716
91533,0.23139428
91534,0.24639985
91535,0.18222944
91536,0.11389169
91537,0.11872811
91538,0.113446765
91539,0.21290965
91540,0.20496798
91541,0.095920734
91542,0.011656306
91543,0.34591883
91544,0.22416875
91545,0.31056163
91546,0.14360715
91547,0.28423598
91548,0.046078328
91549,0.3725805
91550,0.30727318
91551,0.18986394
91552,0.1925978
91553,0.052710008
91554,0.05108275
91555,0.06691745
91556,0.017782731
91557,0.20905042
91558,0.107351996
91559,0.16178043
91560,0.07624675
91561,0.14438803
91562,0.09267595
91563,0.19766346
91564,0.06781654
91565,0.23531012
91566,0.29521307
91567,0.29052976
91568,0.09114038
91569,0.04049435
91570,0.2866559
91571,0.06862948
91572,0.1480399
91573,0.09474283
91574,0.30537567
91575,0.20139304
91576,0.12824474
91577,0.19785935
91578,0.131133
91579,0.29861715
91580,0.5092098
91581,0.30570894
91582,0.20150737
91583,0.058648523
91584,0.27298686
91585,0.39612046
91586,0.1331117
91587,0.34855554
91588,0.057256676
91589,0.15877907
91590,0.120540805
91591,0.15097646
91592,0.12190343
91593,0.3546922
91594,0.119977914
91595,0.18208604
91596,0.32046002
91597,0.10555134
91598,0.5310567
91599,0.07078358
91600,0.124553435
91601,0.008537773
91602,0.1562711
91603,0.072317936
91604,0.14954819
91605,0.24236053
91606,0.1282649
91607,0.24445772
91608,0.13964504
91609,0.0146480845
91610,0.12709342
91611,0.18414839
91612,0.261717
91613,0.14953685
91614,0.22560786
91615,0.1838015
91616,0.23163672
91617,0.0807478
91618,0.061925817
91619,0.2043474
91620,0.09601924
91621,0.06375415
91622,0.11456671
91623,0.19821362
91624,0.21383668
91625,0.17187831
91626,0.036916524
91627,0.25188905
91628,0.218482
91629,0.15513566
91630,0.41946152
91631,0.16023476
91632,0.27746356
91633,0.1164579
91634,0.05188445
91635,0.05887178
91636,0.24361563
91637,0.123328395
91638,0.14486785
91639,0.12741835
91640,0.078728504
91641,0.07072816
91642,0.20843644
91643,0.4288748
91644,0.32711956
91645,0.0017312363
91646,0.26721188
91647,0.35615477
91648,0.14068983
91649,0.0047847405
91650,0.15528
91651,0.17282055
91652,0.01220016
91653,0.046254244
91654,0.23016411
91655,0.08618114
91656,0.20414904
91657,0.14783105
91658,0.09258495
91659,0.069009416
91660,0.0851518
91661,0.35461724
91662,0.35717848
91663,0.047400374
91664,0.14995702
91665,0.10951037
91666,0.33589903
91667,0.1936982
91668,0.49730852
91669,0.27036217
91670,0.012125343
91671,0.05940063
91672,0.18491726
91673,0.17015666
91674,0.14894673
91675,0.12642467
91676,0.352817
91677,0.205244
91678,0.4092308
91679,0.029704582
91680,0.183083
91681,0.03536858
91682,0.17770769
91683,0.10436963
91684,0.020338694
91685,0.25045213
91686,0.29141986
91687,0.34103206
91688,0.14374913
91689,0.21944334
91690,0.2096788
91691,0.35172793
91692,0.019706182
91693,0.17769086
91694,0.0375832
91695,0.026471838
91696,0.15714419
91697,0.4394952
91698,0.51043755
91699,0.014223951
91700,0.063115396
91701,0.010754843
91702,0.045925338
91703,0.2752681
91704,0.14857711
91705,0.15222432
91706,0.1524789
91707,0.13184392
91708,0.11236584
91709,0.07978472
91710,0.45039123
91711,0.14331797
91712,0.08002583
91713,0.27125624
91714,0.27653927
91715,0.10171008
91716,0.16681464
91717,0.3460855
91718,0.3893357
91719,0.2501546
91720,0.10564728
91721,0.10211085
91722,0.30452517
91723,0.45934567
91724,0.0048426283
91725,0.25396416
91726,0.1916243
91727,0.16631086
91728,0.121321864
91729,0.08589635
91730,0.08705735
91731,0.8613828
91732,0.25343043
91733,0.14154895
91734,0.3907221
91735,0.28089777
91736,0.41859806
91737,0.20590028
91738,0.092063226
91739,0.093392424
91740,0.20731416
91741,0.122009
91742,0.17616118
91743,0.17840445
91744,0.20881462
91745,0.08738915
91746,0.033517502
91747,0.032115106
91748,0.04750866
91749,0.21015862
91750,0.3188422
91751,0.16576186
91752,0.10998935
91753,0.10950685
91754,0.15957987
91755,0.20523593
91756,0.16969095
91757,0.39515224
91758,0.29871625
91759,0.13634339
91760,0.1737064
91761,0.21495539
91762,0.054275766
91763,0.48050585
91764,0.08999692
91765,0.24686982
91766,0.017897647
91767,0.16031577
91768,0.31855863
91769,0.17257887
91770,0.16463299
91771,0.16818526
91772,0.21913563
91773,0.1019613
91774,0.11266206
91775,0.015774246
91776,0.3482218
91777,0.14575374
91778,0.006758955
91779,0.18822235
91780,0.28165832
91781,0.21714292
91782,0.13119379
91783,0.21275301
91784,0.16312315
91785,0.07253211
91786,0.20697592
91787,0.08726212
91788,0.008798621
91789,0.15395555
91790,0.33027926
91791,0.24934553
91792,0.42472437
91793,0.32871652
91794,0.12407486
91795,0.120842
91796,0.014673856
91797,0.13043904
91798,0.3751667
91799,0.101841405
91800,0.046931658
91801,0.0031203097
91802,0.21371424
91803,0.04863457
91804,0.10207442
91805,0.09614999
91806,0.09896134
91807,0.13430807
91808,0.26166818
91809,0.0656545
91810,0.26256475
91811,0.11740458
91812,0.14123386
91813,0.32599998
91814,0.25038165
91815,0.19989465
91816,0.28323483
91817,0.25314558
91818,0.21247134
91819,0.015585441
91820,0.08063346
91821,0.029448558
91822,0.025435919
91823,0.18919347
91824,0.12833007
91825,0.28151983
91826,0.34438047
91827,0.1558777
91828,0.116261505
91829,0.2071339
91830,0.11207461
91831,0.027473914
91832,0.2019965
91833,0.16158812
91834,0.09614267
91835,0.13446593
91836,0.05625467
91837,0.06252867
91838,0.419907
91839,0.0882335
91840,0.19747962
91841,0.02255828
91842,0.015276779
91843,0.0984142
91844,0.033349704
91845,0.34384492
91846,0.3484953
91847,0.009379046
91848,0.005421582
91849,0.34372953
91850,0.011053833
91851,0.023122612
91852,0.42598322
91853,0.0021884097
91854,0.3949622
91855,0.46619
91856,0.119371176
91857,0.011331743
91858,0.20972875
91859,0.24168171
91860,0.30169842
91861,0.16199806
91862,0.098513246
91863,0.37581962
91864,0.7194857
91865,0.256219
91866,0.0100501105
91867,0.094662584
91868,0.14451341
91869,0.18789431
91870,0.20208268
91871,0.39925027
91872,0.045507703
91873,0.27679825
91874,0.106467776
91875,0.2812306
91876,0.1934188
91877,0.032069705
91878,0.23091093
91879,0.12588073
91880,0.1359891
91881,0.2526353
91882,0.069953255
91883,0.28796062
91884,0.15453164
91885,0.056972735
91886,0.16935292
91887,0.17956346
91888,0.22993448
91889,0.04708294
91890,0.21704908
91891,0.11740517
91892,0.16100961
91893,0.40395287
91894,0.12326562
91895,0.014744227
91896,0.037040427
91897,0.2943866
91898,0.29723817
91899,0.020365248
91900,0.09578009
91901,0.19844534
91902,0.3450946
91903,0.4613665
91904,0.25520313
91905,0.10687709
91906,0.28503677
91907,0.55132514
91908,0.28834444
91909,0.2799882
91910,0.19028974
91911,0.17764644
91912,0.22776377
91913,0.17555961
91914,0.35307437
91915,0.02722646
91916,0.074094936
91917,0.5219664
91918,0.29825395
91919,0.34978947
91920,0.04630054
91921,0.330473
91922,0.1612759
91923,0.19782059
91924,0.5975196
91925,0.13004148
91926,0.36442903
91927,0.14313738
91928,0.15251783
91929,0.071622975
91930,0.12034192
91931,0.14487724
91932,0.36249962
91933,0.16819733
91934,0.15537167
91935,0.23389548
91936,0.009948153
91937,0.21818791
91938,0.13304657
91939,0.30620453
91940,0.5217964
91941,0.12838344
91942,0.071451604
91943,0.034070957
91944,0.084503986
91945,0.40907302
91946,0.11495894
91947,0.14602105
91948,0.08271648
91949,0.2054999
91950,0.34075537
91951,0.5296235
91952,0.19358216
91953,0.13834669
91954,0.13914546
91955,0.19200256
91956,0.09976301
91957,0.16793868
91958,0.025161333
91959,0.16728242
91960,0.201471
91961,0.20395498
91962,0.18338175
91963,0.1854135
91964,0.15697597
91965,0.15345874
91966,0.26585168
91967,0.10840353
91968,0.22633107
91969,0.062450908
91970,0.2339368
91971,0.23309055
91972,0.029508056
91973,0.24012485
91974,0.046905164
91975,0.23318307
91976,0.22177513
91977,0.30320904
91978,0.3362941
91979,0.19156581
91980,0.32541654
91981,0.32431442
91982,0.02670523
91983,0.23673683
91984,0.114004426
91985,0.4131825
91986,0.08775616
91987,0.12763034
91988,0.17562698
91989,0.29646787
91990,0.1845944
91991,0.054090437
91992,0.3223736
91993,0.2945427
91994,0.14334516
91995,0.13789682
91996,0.24449307
91997,0.06130717
91998,0.0835968
91999,0.1218449
92000,0.26195148
92001,0.071649715
92002,0.31908482
92003,0.3388591
92004,0.030286957
92005,0.215481
92006,0.13209872
92007,0.1235424
92008,0.028659845
92009,0.25755554
92010,0.14895618
92011,0.20060895
92012,0.1161442
92013,0.13788868
92014,0.4518396
92015,0.26722646
92016,0.5105229
92017,0.07733335
92018,0.1543224
92019,0.17316517
92020,0.13427345
92021,0.25166535
92022,0.119629115
92023,0.16256383
92024,0.14932565
92025,0.034523603
92026,0.14677212
92027,0.22113264
92028,0.008609351
92029,0.2177116
92030,0.071369
92031,0.042561915
92032,0.2932448
92033,0.21668178
92034,0.22438706
92035,0.3131402
92036,0.1658117
92037,0.16198817
92038,0.28990465
92039,0.25409058
92040,0.37419403
92041,0.1418906
92042,0.11265894
92043,0.1283806
92044,0.18088087
92045,0.16735986
92046,0.027886927
92047,0.13916083
92048,0.389949
92049,0.20093647
92050,0.23260987
92051,0.017838852
92052,0.038703505
92053,0.106364846
92054,0.095072314
92055,0.5178181
92056,0.16335031
92057,0.29368478
92058,0.20149493
92059,0.21564226
92060,0.27373603
92061,0.13642876
92062,0.1718525
92063,0.1905823
92064,0.106122665
92065,0.09297353
92066,0.061828975
92067,0.57785493
92068,0.22259466
92069,0.38353932
92070,0.1609009
92071,0.06554932
92072,0.1460358
92073,0.14331856
92074,0.27294087
92075,0.3811303
92076,0.20976667
92077,0.19974512
92078,0.52050346
92079,0.67277074
92080,0.25229728
92081,0.0672682
92082,0.25542927
92083,0.2664384
92084,0.11408911
92085,0.2048973
92086,0.31861424
92087,0.0044488525
92088,0.18473668
92089,0.03743947
92090,0.00443229
92091,0.1698434
92092,0.19070505
92093,0.2863153
92094,0.2790076
92095,0.04638081
92096,0.056030884
92097,0.12339694
92098,0.3532776
92099,0.23174071
92100,0.27862337
92101,0.22129975
92102,0.29625574
92103,0.17018034
92104,0.23254637
92105,0.29893193
92106,0.10275327
92107,0.18165149
92108,0.12803894
92109,0.20229521
92110,0.14339297
92111,0.28620481
92112,0.1806128
92113,0.22430326
92114,0.3791822
92115,0.011336435
92116,0.4074469
92117,0.2595664
92118,0.14401224
92119,0.31521586
92120,0.07566813
92121,0.084237985
92122,0.15266462
92123,0.32206732
92124,0.13654847
92125,0.1832372
92126,0.36385334
92127,0.16323674
92128,0.049476843
92129,0.12133298
92130,0.4661499
92131,0.25774232
92132,0.07739479
92133,0.17240945
92134,0.50873786
92135,0.13646199
92136,0.16168629
92137,0.46729913
92138,0.06488993
92139,0.19751866
92140,0.51709604
92141,0.20918153
92142,0.26833424
92143,0.20857926
92144,0.18579128
92145,0.17847264
92146,0.98164076
92147,0.10101826
92148,0.35002208
92149,0.31986767
92150,0.16300797
92151,0.0548864
92152,0.42178935
92153,0.2069826
92154,0.14902888
92155,0.44167304
92156,0.08434406
92157,0.006114097
92158,0.22271286
92159,0.18648234
92160,0.15153296
92161,0.050570082
92162,0.233464
92163,0.25274754
92164,0.26194727
92165,0.29646185
92166,0.32223052
92167,0.24743411
92168,0.2291034
92169,0.37960413
92170,0.3966707
92171,0.1980716
92172,0.15268022
92173,0.19341645
92174,0.2255864
92175,0.10822391
92176,0.19583078
92177,0.16198817
92178,0.05389289
92179,0.14601254
92180,0.46310297
92181,0.14715469
92182,0.2838189
92183,0.008851349
92184,0.3019607
92185,0.10267684
92186,0.091593966
92187,0.23035294
92188,0.06264666
92189,0.22722483
92190,0.19957496
92191,0.16415818
92192,0.15290393
92193,0.09361535
92194,0.32951906
92195,0.13408707
92196,0.1517346
92197,0.09717909
92198,0.113136135
92199,0.37946054
92200,0.10286168
92201,0.33745468
92202,0.18078077
92203,0.048063535
92204,0.079097524
92205,0.17945369
92206,0.03059435
92207,0.039419744
92208,0.4684547
92209,0.06312135
92210,0.2098584
92211,0.100979835
92212,0.15731423
92213,0.040883288
92214,0.4094922
92215,0.043091662
92216,0.22092265
92217,0.3897989
92218,0.19508043
92219,0.25311133
92220,0.45246506
92221,0.28179142
92222,0.5007216
92223,0.10263285
92224,0.10702762
92225,0.049787153
92226,0.1102665
92227,0.029401977
92228,0.08249412
92229,0.10415914
92230,0.22542447
92231,0.3120489
92232,0.42820996
92233,0.06415868
92234,0.06566404
92235,0.15090808
92236,0.12280616
92237,0.06965128
92238,0.8237711
92239,0.24150537
92240,0.20452058
92241,0.28461477
92242,0.33243266
92243,0.17674647
92244,0.06874726
92245,0.24529867
92246,0.02396493
92247,0.13850862
92248,0.15630724
92249,0.14398564
92250,0.111176565
92251,0.47453105
92252,0.18763411
92253,0.05365271
92254,0.13517939
92255,0.0049726013
92256,0.14374721
92257,0.18601534
92258,0.19951864
92259,0.22187746
92260,0.48341557
92261,0.10783585
92262,0.012539764
92263,0.17387156
92264,0.30518594
92265,0.17804042
92266,0.14097649
92267,0.26472124
92268,0.2708267
92269,0.16961859
92270,0.13954163
92271,0.152771
92272,0.10265821
92273,0.25417444
92274,0.49204883
92275,0.071963586
92276,0.020686893
92277,0.16981058
92278,0.20433466
92279,0.15820141
92280,0.32850996
92281,0.116650134
92282,0.17874837
92283,0.01702822
92284,0.11439179
92285,0.095516294
92286,0.34907216
92287,0.08055831
92288,0.20266333
92289,0.24619846
92290,0.14010064
92291,0.20888817
92292,0.03192107
92293,0.0396167
92294,0.29336214
92295,0.33213323
92296,0.2577642
92297,0.010085825
92298,0.17590985
92299,0.18931825
92300,0.48799235
92301,0.25234315
92302,0.04557019
92303,0.4607354
92304,0.06995771
92305,0.13917318
92306,0.19000253
92307,0.093101315
92308,0.15412863
92309,0.25342816
92310,0.04894557
92311,0.20651528
92312,0.007469275
92313,0.0040655322
92314,0.104665026
92315,0.3013653
92316,0.17275661
92317,0.36646768
92318,0.5522094
92319,0.491199
92320,0.3632326
92321,0.22572982
92322,0.28158748
92323,0.16594057
92324,0.11658495
92325,0.105214484
92326,0.07895237
92327,0.3112576
92328,0.047681138
92329,0.23334643
92330,0.11201111
92331,0.33067814
92332,0.36393932
92333,0.21265656
92334,0.20886385
92335,0.45486078
92336,0.24021666
92337,0.13176815
92338,0.50836986
92339,0.18930149
92340,0.3255278
92341,0.30928144
92342,0.18798167
92343,0.10861343
92344,0.19548428
92345,0.07528505
92346,0.19603173
92347,0.028755274
92348,0.30926883
92349,0.048311807
92350,0.24138302
92351,0.083796196
92352,0.06424647
92353,0.18296582
92354,0.15881829
92355,0.12608694
92356,0.045401957
92357,0.16327488
92358,0.34258124
92359,0.02335666
92360,0.057879683
92361,0.09108447
92362,0.10829677
92363,0.3343721
92364,0.14748532
92365,0.123367004
92366,0.33055118
92367,0.12656127
92368,0.088979684
92369,0.1610121
92370,0.13176659
92371,0.2728712
92372,0.6212014
92373,0.20888942
92374,0.23313305
92375,0.2831069
92376,0.15209839
92377,0.16218819
92378,0.17934924
92379,0.22233912
92380,0.08044529
92381,0.21682565
92382,0.029410897
92383,0.1482017
92384,0.1273049
92385,0.48785862
92386,0.40503958
92387,0.2728127
92388,0.29045513
92389,0.034163445
92390,0.5256067
92391,0.1344098
92392,0.09395466
92393,0.2504418
92394,0.48041153
92395,0.06267003
92396,0.10553945
92397,0.024305243
92398,0.41396677
92399,0.15851763
92400,0.30583656
92401,0.28476855
92402,0.08705071
92403,0.03917858
92404,0.3613123
92405,0.08371145
92406,0.004330727
92407,0.1274714
92408,0.18053667
92409,0.0693482
92410,0.12275381
92411,0.34048378
92412,0.021512246
92413,0.047711343
92414,0.14522941
92415,0.2649411
92416,0.20416927
92417,0.22270857
92418,0.11454311
92419,0.057214614
92420,0.2149913
92421,0.0042307978
92422,0.2464066
92423,0.29508576
92424,0.1509076
92425,0.3042181
92426,0.23014908
92427,0.3178684
92428,0.20897551
92429,0.2581885
92430,0.12934509
92431,0.55971014
92432,0.33325592
92433,0.094653755
92434,0.117073156
92435,0.39629233
92436,0.17970671
92437,0.14460339
92438,0.108852364
92439,0.207549
92440,0.34994847
92441,0.18153009
92442,0.059565645
92443,0.18213765
92444,0.062430214
92445,0.18898866
92446,0.34900856
92447,0.23261282
92448,0.060798258
92449,0.34735242
92450,0.37189594
92451,0.22889963
92452,0.108979076
92453,0.18858762
92454,0.22106704
92455,0.33678547
92456,0.098947905
92457,0.08990562
92458,0.020559879
92459,0.05221829
92460,0.25167665
92461,0.080945455
92462,0.12777522
92463,0.033642344
92464,0.19423994
92465,0.124513134
92466,0.12060211
92467,0.23839329
92468,0.10131447
92469,0.2495733
92470,0.1321178
92471,0.1987651
92472,0.20580384
92473,0.37346247
92474,0.09757119
92475,0.16681081
92476,0.39799887
92477,0.16922513
92478,0.25689125
92479,0.17987601
92480,0.108746506
92481,0.015796848
92482,0.23466995
92483,0.13788927
92484,0.20656775
92485,0.1983838
92486,0.6249036
92487,0.25425717
92488,0.4085623
92489,0.3917256
92490,0.17555705
92491,0.090717115
92492,0.35786527
92493,0.16216907
92494,0.16286263
92495,0.2076138
92496,0.14941137
92497,0.15638132
92498,0.032385584
92499,0.031748075
92500,0.23416032
92501,0.26622275
92502,0.2528964
92503,0.29307762
92504,0.0037401577
92505,0.29774556
92506,0.071700476
92507,0.003849029
92508,0.05499794
92509,0.05052815
92510,0.11098345
92511,0.10422748
92512,0.27035567
92513,0.34970197
92514,0.13743128
92515,0.26422003
92516,0.12865254
92517,0.116360046
92518,0.16503882
92519,0.1285123
92520,0.19574067
92521,0.21089113
92522,0.2589185
92523,0.18894948
92524,0.07655178
92525,0.48837042
92526,0.3517797
92527,0.22575158
92528,0.22573078
92529,0.08717614
92530,0.35662
92531,0.07662786
92532,0.2659897
92533,0.1455552
92534,0.08743643
92535,0.23990496
92536,0.12012149
92537,0.117543295
92538,0.20982699
92539,0.027069006
92540,0.20542727
92541,0.16523777
92542,0.19593796
92543,0.1486532
92544,0.43812704
92545,0.03090323
92546,0.12398727
92547,0.11031933
92548,0.15706284
92549,0.11215711
92550,0.124521926
92551,0.2773202
92552,0.018789502
92553,0.018222954
92554,0.1352262
92555,0.066771016
92556,0.3989947
92557,0.04112334
92558,0.24218842
92559,0.034935746
92560,0.13429083
92561,0.22719331
92562,0.20365635
92563,0.10490281
92564,0.20697655
92565,0.14961095
92566,0.15668337
92567,0.15795392
92568,0.32902113
92569,0.16323856
92570,0.107318744
92571,0.42860058
92572,0.33177623
92573,0.34224537
92574,0.10265626
92575,0.52289283
92576,0.36227757
92577,0.15036926
92578,0.041232675
92579,0.2803366
92580,0.08388456
92581,0.11493376
92582,0.20184456
92583,0.0744948
92584,0.5021321
92585,0.57608145
92586,0.19692494
92587,0.15425907
92588,0.53986853
92589,0.1666853
92590,0.6098763
92591,0.29384825
92592,0.11540893
92593,0.14498992
92594,0.14318284
92595,0.11538079
92596,0.21914831
92597,0.149523
92598,0.11559132
92599,0.066617295
92600,0.17542131
92601,0.11535136
92602,0.28326595
92603,0.29505026
92604,0.18804824
92605,0.25335935
92606,0.21994123
92607,0.15713558
92608,0.50111645
92609,0.20745035
92610,0.18231583
92611,0.2801211
92612,0.11078796
92613,0.2302896
92614,0.054045625
92615,0.3186038
92616,0.26045522
92617,0.028988251
92618,0.21274935
92619,0.07234499
92620,0.34693623
92621,0.5062874
92622,0.16186579
92623,0.20843975
92624,0.033281896
92625,0.10543682
92626,0.15540504
92627,0.2041608
92628,0.1821334
92629,0.1292249
92630,0.37481824
92631,0.22126338
92632,0.21808468
92633,0.14797767
92634,0.0029072643
92635,0.21857929
92636,0.4932355
92637,0.13480248
92638,0.3515872
92639,0.17155667
92640,0.29899096
92641,0.042194553
92642,0.46625602
92643,0.04853284
92644,0.23656219
92645,0.08161529
92646,0.25102338
92647,0.20090441
92648,0.111141145
92649,0.19175053
92650,0.15637092
92651,0.022694392
92652,0.10546194
92653,0.1883216
92654,0.22868907
92655,0.18870507
92656,0.12396974
92657,0.06499964
92658,0.10286256
92659,0.21295255
92660,0.033414982
92661,0.14313985
92662,0.112956636
92663,0.15012191
92664,0.077980705
92665,0.11308913
92666,0.010142286
92667,0.19144084
92668,0.26195684
92669,0.13064304
92670,0.18791217
92671,0.19976784
92672,0.119875506
92673,0.196713
92674,0.017908538
92675,0.059878785
92676,0.20279941
92677,0.16482207
92678,0.08317636
92679,0.35596335
92680,0.23656574
92681,0.0077299327
92682,0.083204
92683,0.30075628
92684,0.043601066
92685,0.13722764
92686,0.1709114
92687,0.07152815
92688,0.24097711
92689,0.092438735
92690,0.19578719
92691,0.35218373
92692,0.100303404
92693,0.39164558
92694,0.06847188
92695,0.30142537
92696,0.24267907
92697,0.01537813
92698,0.1467704
92699,0.17571528
92700,0.07803618
92701,0.44864702
92702,0.27400562
92703,0.022859529
92704,0.016459003
92705,0.1220501
92706,0.2577834
92707,0.31221914
92708,0.18160994
92709,0.22476424
92710,0.124670245
92711,0.019430824
92712,0.17639723
92713,0.13688949
92714,0.060139418
92715,0.08062956
92716,0.21736562
92717,0.070880726
92718,0.17408167
92719,0.13174422
92720,0.31577018
92721,0.378407
92722,0.27741888
92723,0.031916905
92724,0.19663483
92725,0.13037078
92726,0.19359699
92727,0.0155861415
92728,0.22163025
92729,0.0037400778
92730,0.12451009
92731,0.0034535415
92732,0.10946785
92733,0.13828263
92734,0.030359237
92735,0.32672116
92736,0.032364223
92737,0.1274466
92738,0.15470257
92739,0.25616643
92740,0.050778486
92741,0.11697133
92742,0.22625962
92743,0.40711161
92744,0.16006283
92745,0.27314472
92746,0.21809757
92747,0.053225443
92748,0.18356125
92749,0.021294674
92750,0.18374142
92751,0.31860894
92752,0.19499815
92753,0.45378372
92754,0.09935866
92755,0.5018367
92756,0.29387036
92757,0.21537739
92758,0.09795051
92759,0.1556229
92760,0.1578502
92761,0.17987779
92762,0.23690549
92763,0.14949025
92764,0.33885193
92765,0.053588927
92766,0.16673747
92767,0.14759599
92768,0.08697592
92769,0.28117406
92770,0.1319863
92771,0.12589934
92772,0.06251804
92773,0.27405098
92774,0.52341914
92775,0.2900395
92776,0.3334565
92777,0.03508276
92778,0.016272819
92779,0.20529085
92780,0.061816998
92781,0.17999238
92782,0.12406267
92783,0.033637825
92784,0.29335964
92785,0.19284701
92786,0.30946162
92787,0.11910831
92788,0.12648988
92789,0.17036688
92790,0.13862509
92791,0.26446527
92792,0.14999527
92793,0.43004534
92794,0.2852142
92795,0.08735836
92796,0.16867803
92797,0.11737967
92798,0.004583603
92799,0.3139431
92800,0.14643487
92801,0.35634613
92802,0.044413142
92803,0.21464472
92804,0.118497916
92805,0.09173815
92806,0.14966649
92807,0.20073265
92808,0.036513407
92809,0.15324984
92810,0.022310736
92811,0.10146082
92812,0.113398366
92813,0.31017902
92814,0.27997
92815,0.13395824
92816,0.43917343
92817,0.08017523
92818,0.2337832
92819,0.5440613
92820,0.10157105
92821,0.064805865
92822,0.19726884
92823,0.23573677
92824,0.2554976
92825,0.53082216
92826,0.04031587
92827,0.098244965
92828,0.41440308
92829,0.054279435
92830,0.05162961
92831,0.116544545
92832,0.22208732
92833,0.21905024
92834,0.21221127
92835,0.005603135
92836,0.023514237
92837,0.35727265
92838,0.22989996
92839,0.14645301
92840,0.27094954
92841,0.12466852
92842,0.025403822
92843,0.11045262
92844,0.39556605
92845,0.10623995
92846,0.24016121
92847,0.13414192
92848,0.1782329
92849,0.5023233
92850,0.11883853
92851,0.12656341
92852,0.069154635
92853,0.14291933
92854,0.07613156
92855,0.13625357
92856,0.2347986
92857,0.26396623
92858,0.2327693
92859,0.119133525
92860,0.14900738
92861,0.046188258
92862,0.071441
92863,0.16511229
92864,0.3306583
92865,0.28623253
92866,0.2697641
92867,0.3106471
92868,0.107375234
92869,0.22912215
92870,0.23772967
92871,0.10987026
92872,0.06834886
92873,0.3068335
92874,0.23172395
92875,0.1667399
92876,0.15865493
92877,0.26386112
92878,0.37979054
92879,0.050480988
92880,0.37017423
92881,0.2657689
92882,0.09374268
92883,0.28332582
92884,0.27548304
92885,0.0034255777
92886,0.096603416
92887,0.17980611
92888,0.14751182
92889,0.11214106
92890,0.074199475
92891,0.22540528
92892,0.112823986
92893,0.3217316
92894,0.15856771
92895,0.2934279
92896,0.5980778
92897,0.097575255
92898,0.31291538
92899,0.18385467
92900,0.004689842
92901,0.15949737
92902,0.07735774
92903,0.13861164
